CODE,YEAR,DEVING,FOIPASS,FOI_postpassage,polity2,NEWDEM,logINGO,CORRUPTION,logtrade,loggdpcap,AID_DEPENDENCE,IMFDUMMY,FOI_REGIONAL,FOI_IGO,turnfreq,opp1vote,oppvote,opp1vote_dev,turnfreq1,FHDEM,checks,PRESSFREEDOM,PRES,FDISTOCK,GDPGRTH,BATTLEDEATHS,INJUD,yrcurnt
AUL,1993,0,0,1,10,0,7.492760301,8.666153846,3.482253018,9.750200328,-5.399243285,0,0,0.220125585,0,0.3474,0.4807,0.00205,0,2,4,2,0,24.22430036,0.005832018,0,2,0
AUL,1994,0,0,1,10,0,7.524021415,8.666153846,3.548949104,9.779648059,-5.399243285,0,0,0.223646369,0,0.3677,0.51,0.021325,0,2,4,2,0,26.49979957,0.0400108,0,2,2
AUL,1995,0,0,1,10,0,7.53796266,8.666153846,3.576937522,9.806760653,-5.399243285,0,0,0.232702153,0,0.3677,0.51,0.015225,0,2,4,2,0,26.85011456,0.038417254,0,2,1
AUL,1996,0,0,1,10,0,7.576609767,8.666153846,3.616733477,9.834684848,-5.399243285,0,0,0.22638002,0,0.3677,0.51,0.01015,0,2,4,2,0,27.09666858,0.040815346,0,2,0
AUL,1997,0,0,1,10,0,7.609366538,8.666153846,3.631197376,9.862496698,-5.399243285,0,0,0.243259723,1,0.388,0.436,0.025375,1,2,4,2,0,27.3333434,0.041800058,0,2,2
AUL,1998,0,0,1,10,0,7.609366538,8.666153846,3.626134553,9.889568185,-5.399243285,0,0,0.261363841,1,0.388,0.436,0.015225,1,2,4,2,0,23.5796366,0.039000034,0,2,1
AUL,1999,0,0,1,10,0,7.669961995,8.666153846,3.679420031,9.922492751,-5.399243285,0,0,0.265759974,1,0.4005,0.4005,0.02265,1,2,5,2,0,27.74871066,0.044300123,0,2,0
AUL,2000,0,0,1,10,0,7.683403681,8.666153846,3.658454765,9.96138091,-5.399243285,0,0,0.300877162,1,0.4005,0.4005,0.01445,1,2,5,2,0,28.97516649,0.051600417,0,2,2
AUL,2001,0,0,1,10,0,7.743703258,8.666153846,3.704858252,9.988198234,-5.399243285,0,0,0.347431341,1,0.4005,0.4005,0.00625,1,2,5,2,0,29.74337752,0.039500228,0,2,1
AUL,2002,0,0,1,10,0,7.754910272,8.666153846,3.779616484,9.994320904,-5.399243285,0,0,0.3669018,0,0.3784,0.3784,-0.018975,0,2,5,2,0,32.04156934,0.019799718,0,2,0
AUL,2003,0,0,1,10,0,7.774855767,8.666153846,3.713271193,10.0196997,-5.399243285,0,0,0.400880816,0,0.3784,0.3784,-0.016575,0,2,5,2,0,35.3985114,0.038299664,0,2,2
AUL,2004,0,0,1,10,0,7.835579247,8.666153846,3.68196066,10.03847089,-5.399243285,0,0,0.426632859,0,0.3784,0.3784,-0.01105,0,2,5,2,0,39.20271741,0.031600161,0,2,1
AUL,2005,0,0,1,10,0,7.842278779,8.666153846,3.598022869,10.06744294,-5.399243285,0,0,0.438622758,0,0.3767,0.3767,-0.007225,0,2,5,2,0,43.16456446,0.041399593,0,2,0
AUL,2006,0,0,1,10,0,7.854769183,8.666153846,3.654277249,10.0822499,-5.399243285,0,0,0.471853507,0,0.3767,0.3767,-0.001275,0,2,5,2,0,32.77796122,0.028400676,0,2,2
AUL,2007,0,0,1,10,0,7.870547845,8.666153846,3.705608464,10.09773526,-5.399243285,0,0,0.478463865,0,0.3767,0.3767,-0.00085,0,2,5,2,0,37.61955778,0.03069944,0,2,1
AUL,2008,0,0,1,10,0,7.865187954,8.666153846,3.706176109,10.11680575,-5.399243285,0,0,0.508135023,1,0.366,0.421,-0.011125,1,2,4,2,0,40.64345084,0.037700412,0,2,2
AUS,1983,0,0,0,10,0,7.313220387,7.961538462,4.192815277,9.690865662,-5.399243285,0,0.137931034,0.189445793,0,0.419,0.4796,-0.00275,0,2,3,2,0,4.287813267,NA,0,2,0
AUS,1984,0,0,0,10,0,7.338888134,7.961538462,4.167109148,9.722875152,-5.399243285,0,0.137931034,0.187809047,0,0.4322,0.4322,0.0132,0,2,5,2,0,3.846770832,0.029528149,0,2,3
AUS,1985,0,0,0,10,0,7.365180126,7.961538462,4.230652131,9.723481749,-5.399243285,0,0.137931034,0.187934974,0,0.4322,0.4322,0.0099,0,2,5,2,0,3.967358852,0.000606781,0,2,2
AUS,1986,0,0,0,10,0,7.328437353,7.961538462,4.282227294,9.747350516,-5.399243285,0,0.137931034,0.190738915,0,0.4322,0.4322,0.0066,0,2,5,2,0,5.205027614,0.024562748,0,2,0
AUS,1987,0,1,0,10,0,7.290974778,7.961538462,4.191342773,9.768929704,-5.399243285,0,0.172413793,0.209407975,0,0.0973,0.1455,-0.3316,0,2,5,2,0,5.080566656,0.023166202,0,2,3
AUS,1988,0,0,1,10,0,7.413367336,7.961538462,4.173374733,9.781246782,-5.399243285,0,0.172413793,0.212968131,0,0.0973,0.1455,-0.251175,0,2,5,2,0,5.40123567,0.013463853,0,2,2
AUS,1989,0,0,1,10,0,7.480992163,7.961538462,4.23083496,9.80663174,-5.399243285,0,0.172413793,0.213324674,0,0.0973,0.1455,-0.16745,0,2,5,2,0,5.158137997,0.028689646,0,2,1
AUS,1990,0,0,1,10,0,7.531016332,7.961538462,4.28890913,9.838583331,-5.399243285,0,0.172413793,0.209966981,0,0.0973,0.1455,-0.083725,0,2,5,2,0,6.980511074,0.037415755,0,2,0
AUS,1991,0,0,1,10,0,7.574045005,7.961538462,4.303079279,9.86908418,-5.399243285,0,0.206896552,0.236046329,0,0.1614,0.2078,0.0641,0,2,5,2,0,6.655498323,0.041708457,0,2,3
AUS,1992,0,0,1,10,0,7.615791072,7.961538462,4.282338629,9.890571645,-5.399243285,0,0.206896552,0.231825025,0,0.1614,0.2078,0.048075,0,2,5,2,0,6.685947984,0.033382556,0,2,2
AUS,1993,0,0,1,10,0,7.684783944,7.961538462,4.247977448,9.911376111,-5.399243285,0,0.275862069,0.247384542,0,0.1614,0.2078,0.03205,0,2,5,2,0,6.235479373,0.018877939,0,2,1
AUS,1994,0,0,1,10,0,7.716015267,7.961538462,4.182147189,9.896497581,-5.399243285,0,0.275862069,0.256104998,0,0.1614,0.2078,0.016025,0,2,5,2,0,6.429714331,0.003743283,0,2,0
AUS,1995,0,0,1,10,0,7.743703258,7.961538462,4.22472659,9.918385575,-5.399243285,0,0.310344828,0.27811537,0,0.225,0.3578,0.0636,0,2,5,2,0,7.357869025,0.022129293,0,2,0
AUS,1996,0,0,1,10,0,7.785720897,7.961538462,4.25836191,9.940396962,-5.399243285,0,0.310344828,0.280861447,0,0.219,0.323,0.0417,0,2,5,2,0,8.274430517,0.025391139,0,2,3
AUS,1997,0,0,1,10,0,7.82284529,7.961538462,4.286284273,9.960956088,-5.399243285,0,0.344827586,0.297544361,0,0.219,0.323,0.0273,0,2,5,2,0,8.382989995,0.022299151,0,2,2
AUS,1998,0,0,1,10,0,7.82284529,7.961538462,4.374123613,9.98121763,-5.399243285,0,0.344827586,0.324680895,0,0.219,0.323,0.0129,0,2,5,2,0,9.436508489,0.021256136,0,2,1
AUS,1999,0,0,1,10,0,7.87359779,7.961538462,4.40252033,10.01511646,-5.399243285,0,0.344827586,0.33643563,0,0.219,0.323,-0.0015,0,2,5,2,0,11.10756794,0.035952279,0,2,0
AUS,2000,0,0,1,10,0,7.895436007,7.961538462,4.424464788,10.04550266,-5.399243285,0,0.413793103,0.363541028,1,0.3315,0.4055,0.1125,1,2,4,2,0,11.12774716,0.033399858,0,2,3
AUS,2001,0,0,1,10,0,7.943427768,7.961538462,4.511788107,10.0801913,-5.399243285,0,0.551724138,0.416432318,1,0.3315,0.4055,0.084375,1,2,4,2,0,16.29959365,0.036510147,0,2,2
AUS,2002,0,0,1,10,0,7.953318347,7.961538462,4.550871752,10.08146023,-5.399243285,0,0.655172414,0.446313872,1,0.3315,0.4055,0.05625,1,2,4,2,0,18.40577007,0.005200941,0,2,1
AUS,2003,0,0,1,10,0,7.977625099,7.961538462,4.536041287,10.09276206,-5.399243285,0,0.655172414,0.472630685,1,0.3651,0.4598,0.061725,1,2,4,2,0,21.7976665,0.016474142,0,2,3
AUS,2004,0,0,1,10,0,8.035602693,7.961538462,4.54004725,10.09652422,-5.399243285,0,0.724137931,0.50125751,1,0.3651,0.4598,0.0252,1,2,4,2,0,22.86938987,0.008011077,0,2,2
AUS,2005,0,0,1,10,0,8.041412909,7.961538462,4.605278183,10.11466688,-5.399243285,0,0.793103448,0.535032389,0,0.3651,0.4598,0.0168,0,2,4,2,0,24.46511196,0.025445856,0,2,1
AUS,2006,0,0,1,10,0,8.053569169,7.961538462,4.648226748,10.13182453,-5.399243285,0,0.827586207,0.570797994,0,0.3651,0.4598,0.0084,0,2,4,2,0,27.15500395,0.024598205,0,2,0
AUS,2007,0,0,1,10,0,8.065579427,7.961538462,4.687079367,10.1612286,-5.399243285,0,0.862068966,0.58048428,1,0.1121,0.259,-0.253,1,2,4,2,0,34.41209005,0.035985184,0,2,3
AUS,2008,0,0,1,10,0,8.062117583,7.961538462,4.726485835,10.19562966,-5.399243285,0,0.862068966,0.60131292,1,0.1121,0.259,-0.18975,1,2,4,2,0,43.87786715,0.037294443,0,2,2
AZE,1983,1,0,0,NA,NA,0,1.95,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
AZE,1984,1,0,0,NA,NA,0,1.95,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
AZE,1985,1,0,0,NA,NA,0,1.95,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
AZE,1986,1,0,0,NA,NA,0,1.95,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
AZE,1987,1,0,0,NA,NA,0,1.95,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
AZE,1988,1,0,0,NA,NA,0,1.95,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
AZE,1989,1,0,0,NA,NA,0,1.95,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
AZE,1990,1,0,0,NA,NA,0,1.95,NA,7.266311218,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
AZE,1991,1,0,0,NA,NA,0,1.95,4.420006942,7.131490706,-5.399243285,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,-0.117,0,NA,NA
AZE,1992,1,0,0,-3,0,0,1.95,4.464254884,7.108942564,-5.399243285,0,0,NA,0,0,0,0,0,1,1,NA,1,NA,-0.007,0,NA,NA
AZE,1993,1,0,0,1,0,3.401197382,1.95,4.94734622,6.837608388,-5.179660036,0,0,0.130308905,1,0,0,0,1,1,NA,NA,1,NA,-0.226,1200,1,NA
AZE,1994,1,0,0,-3,0,4.17438727,1.95,4.893507752,6.559752551,-4.894182831,0,0,0.132550482,2,0,0,0,2,0,NA,0,1,NA,-0.231,3959.455,0,4
AZE,1995,1,0,0,-3,0,4.532599493,1.95,4.013724463,6.326834685,-3.136935711,0,0,0.136690891,2,0,0,0,2,0,NA,0,1,NA,-0.197,4315.782,0,3
AZE,1996,1,0,0,-6,0,4.828313737,1.95,4.240043779,6.189754518,-3.715902156,1,0,0.133763916,2,0,0,0,2,0,1,0,1,10.72249864,-0.118,50,0,2
AZE,1997,1,0,0,-6,0,5.017279837,1.95,4.443396408,6.192572262,-3.817852187,1,0,0.151892467,2,0,0,0,2,0,1,0,1,30.12698202,0.013,0,0,1
AZE,1998,1,0,0,-6,0,5.017279837,1.95,4.407283086,6.239337754,-4.267373838,1,0.1,0.168121415,1,0,0,0,1,1,1,0,1,52.7214077,0.058,0,0,0
AZE,1999,1,0,0,-7,0,5.262690189,1.95,4.346834342,6.325124657,-3.993889873,1,0.1,0.179886502,0,0,0,0,0,1,1,0,1,69.60693219,0.1,0,0,4
AZE,2000,1,0,0,-7,0,5.411646052,1.95,4.246510737,6.387707349,-3.876611654,1,0.2,0.215233102,0,0.0631,0.2339,0.0631,0,1,1,0,1,78.69078713,0.074,0,0,3
AZE,2001,1,0,0,-7,0,5.497168225,1.95,4.349238085,6.484792079,-3.828204257,1,0.2,0.266387648,0,0.0631,0.2339,0.047325,0,1,1,0,1,70.84565143,0.111,0,0,2
AZE,2002,1,0,0,-7,0,5.590986981,1.95,4.35979345,6.571443924,-3.418349904,1,0.2,0.300813424,0,0.0631,0.2339,0.03155,0,1,1,0,1,69.41476863,0.099,0,0,1
AZE,2003,1,0,0,-7,0,5.676753802,1.95,4.530634737,6.664732148,-3.093404859,1,0.2,0.35345665,0,0.0631,0.2339,0.015775,0,1,1,0,1,85.86162464,0.106,0,0,0
AZE,2004,1,0,0,-7,0,5.774551546,1.95,4.678061715,6.76331621,-3.51708866,1,0.4,0.399895138,0,0.0631,0.2339,0,0,0,1,0,1,118.7311647,0.112,0,0,4
AZE,2005,1,1,0,-7,0,5.823045895,1.95,4.79994195,6.851693347,-4.111630001,1,0.4,0.424216753,0,0.0631,0.2339,0,0,0,1,0,1,140.4941677,0.102,0,0,3
AZE,2006,1,0,1,-7,0,5.857933154,1.95,4.752153339,7.075739924,-4.290430939,1,0.4,0.434995478,0,0,0,-0.0631,0,0,2,0,1,104.7561197,0.264,83,0,2
AZE,2007,1,0,1,-7,0,5.926926026,1.95,4.656486834,7.361148071,-4.608860303,1,0.4,0.443993021,0,0,0,-0.047325,0,0,2,0,1,63.34691479,0.345,0,0,1
AZE,2008,1,0,1,-7,0,5.958424693,1.95,4.57104074,7.573344991,-4.81122072,1,0.4,0.485625051,0,0,0,-0.03155,0,0,2,0,1,25.84772513,0.25049,0,0,0
BAH,1983,1,0,0,-10,0,4.718498871,5.633333333,5.419466656,9.140459944,-5.353575325,0,0,0.072778288,0,0,0,0,0,1,1,0,1,2.389330316,NA,0,2,NA
BAH,1984,1,0,0,-10,0,4.844187086,5.633333333,5.245088428,9.168823581,-5.371208457,0,0,0.072538872,0,0,0,0,0,1,1,0,1,3.933544097,0.063763773,0,2,NA
BAH,1985,1,0,0,-10,0,4.86753445,5.633333333,5.24876082,9.18446796,-5.364724936,0,0,0.072878273,0,0,0,0,0,1,1,0,1,7.123212047,0.050036442,0,1,NA
BAH,1986,1,0,0,-10,0,4.919980926,5.633333333,5.255463232,9.101654895,-5.354808422,0,0,0.075737297,0,0,0,0,0,1,1,0,1,10.20729909,-0.047582672,0,2,NA
BAH,1987,1,0,0,-10,0,4.976733742,5.633333333,5.212343113,9.078407584,-5.297344764,0,0,0.092335739,0,0,0,0,0,1,1,0,1,11.2364439,0.011829955,0,2,NA
BAH,1988,1,0,0,-10,0,5.087596335,5.633333333,5.245801894,9.141922354,-5.332391751,0,0,0.099589436,0,0,0,0,0,1,1,0,1,9.978989908,0.103990069,0,1,NA
BAH,1989,1,0,0,-10,0,5.209486153,5.633333333,5.152322428,9.174048494,-5.337265654,0,0,0.10227199,0,0,0,0,0,1,1,0,1,15.17213516,0.069999938,0,1,NA
BAH,1990,1,0,0,-10,0,5.298317367,5.633333333,5.227217753,9.142457036,-5.229051798,0,0,0.101172961,0,0,0,0,0,1,1,0,1,18.75636201,0.003640053,0,1,NA
BAH,1991,1,0,0,-10,0,5.33753808,5.633333333,5.347873741,9.151300247,-5.306402278,0,0,0.111084955,0,0,0,0,0,1,1,0,1,12.84813918,0.044379973,0,1,NA
BAH,1992,1,0,0,-10,0,5.379897354,5.633333333,5.196516151,9.223688132,-5.346956803,0,0,0.107368318,0,0,0,0,0,1,1,0,1,25.76230687,0.112299997,0,0,NA
BAH,1993,1,0,0,-10,0,5.455321115,5.633333333,5.199182107,9.254987338,-5.330855365,0,0,0.118288609,0,0,0,0,0,1,1,0,1,42.93374985,0.066899965,0,0,NA
BAH,1994,1,0,0,-9,0,5.455321115,5.633333333,5.103541971,9.343747141,-5.070767158,0,0,0.123258597,0,0,0,0,0,0,1,0,1,33.93204871,0.128700074,0,1,NA
BAH,1995,1,0,0,-9,0,5.533389489,5.633333333,5.044573958,9.310749379,-5.333501804,0,0,0.123491552,0,0,0,0,0,0,1,1,1,35.19272831,-0.00250001,0,1,NA
BAH,1996,1,0,0,-9,0,5.575949103,5.633333333,5.026930545,9.320970873,-5.332319139,0,0,0.126241498,0,0,0,0,0,0,1,1,1,40.8143837,0.039299922,0,1,NA
BAH,1997,1,0,0,-9,0,5.579729826,5.633333333,5.100569973,9.335192995,-5.338747524,0,0,0.140054736,0,0,0,0,0,0,1,1,1,72.51767502,0.041100054,0,1,NA
BAH,1998,1,0,0,-9,0,5.579729826,5.633333333,5.001137503,9.341523777,-5.344989744,0,0,0.157652969,0,0,0,0,0,0,1,0,1,74.42144198,0.030929992,0,1,NA
BAH,1999,1,0,0,-9,0,5.624017506,5.633333333,4.855844051,9.365457785,-5.359955719,0,0,0.164270692,0,0,0,0,0,0,1,0,1,79.66141186,0.047900024,0,1,NA
BAH,2000,1,0,0,-9,0,5.666426688,5.633333333,4.954641133,9.385155664,-5.345260064,0,0,0.182556819,0,0,0,0,0,0,1,0,1,81.26470008,0.043000008,0,1,NA
BAH,2001,1,0,0,-9,0,5.746203191,5.633333333,5.03581959,9.41429091,-5.354728195,0,0,0.214459736,0,0,0,0,0,0,1,0,1,73.56909224,0.052999934,0,1,NA
BAH,2002,1,0,0,-8,0,5.758901774,5.633333333,4.961408969,9.436537234,-5.366308363,0,0,0.243780225,0,0,0,0,0,0,1,0,1,75.1001358,0.046,0,0,NA
BAH,2003,1,0,0,-7,0,5.771441123,5.633333333,4.998302039,9.465025675,-5.370226082,0,0,0.284017937,0,0,0,0,0,1,1,0,1,73.05465846,0.0526,0,0,NA
BAH,2004,1,0,0,-7,0,5.834810737,5.633333333,4.980424529,9.511844232,-5.373476835,0,0,0.310858846,0,0,0,0,0,1,1,0,1,68.93983083,0.072,0,0,NA
BAH,2005,1,0,0,-7,0,5.85220248,5.633333333,5.104261951,9.543878977,-5.370134929,0,0,0.331113156,0,0,0,0,0,1,1,0,1,65.45434555,0.056,0,0,NA
BAH,2006,1,0,0,-7,0,5.863631176,5.633333333,5.170249999,9.596927151,-5.399243285,0,0,0.356454644,0,0,0,0,0,1,1,0,1,61.49044728,0.078,0,0,NA
BAH,2007,1,0,0,-7,0,5.891644212,5.633333333,5.145714368,9.640092731,-5.399243285,0,0,0.365796423,0,0,0,0,0,1,1,0,1,70.59572585,0.067,0,0,NA
BAH,2008,1,0,0,-7,0,5.894402834,5.633333333,5.088099762,9.698856012,-5.399243285,0,0,0.31932405,0,0,0,0,0,1,1,0,1,70.0883308,0.0834,0,0,NA
BAR,1983,1,0,0,NA,NA,5.220355825,6.96,4.869812573,8.871727293,-4.948041683,0,0,0.079953409,0,0.471,0.471,0.00525,0,2,4,2,0,11.73165829,NA,0,2,3
BAR,1984,1,0,0,NA,NA,5.293304825,6.96,4.940790074,8.869037745,-4.14950882,0,0,0.080967762,0,0.471,0.471,0.0035,0,2,4,2,0,11.40057746,0.001797752,0,2,2
BAR,1985,1,0,0,NA,NA,5.370638028,6.96,4.935288465,8.897375172,-4.714351048,0,0,0.080178504,0,0.471,0.471,0.00175,0,2,4,2,0,10.46378322,0.033616434,0,2,1
BAR,1986,1,0,0,NA,NA,5.379897354,6.96,4.85061192,8.897652464,-4.681093996,0,0,0.08749329,0,0.471,0.471,0,0,2,4,2,0,10.40126146,0.005092566,0,2,0
BAR,1987,1,0,0,NA,NA,5.393627546,6.96,4.707328245,8.982873254,-4.857054085,0,0,0.091401806,1,0.404,0.404,-0.067,1,2,3,2,0,10.05895692,0.094311441,0,2,4
BAR,1988,1,0,0,NA,NA,5.541263545,6.96,4.515837892,8.988120921,-4.891658489,0,0,0.096893239,1,0.404,0.404,-0.05025,1,2,3,2,0,9.622129938,0.01020727,0,2,3
BAR,1989,1,0,0,NA,NA,5.590986981,6.96,4.574237215,9.04422185,-5.163681258,0,0,0.098246213,1,0.404,0.404,-0.0335,1,2,3,2,0,9.794785751,0.062499961,0,2,2
BAR,1990,1,0,0,NA,NA,5.65248918,6.96,4.611598076,9.089761952,-5.296896116,0,0,0.098599826,1,0.404,0.404,-0.01675,1,2,3,2,0,9.344927198,0.050392235,0,2,1
BAR,1991,1,0,0,NA,NA,5.717027701,6.96,4.613449341,9.038136783,-5.187839849,0,0,0.106314733,1,0.404,0.404,0,1,2,3,2,0,9.960467415,-0.048067996,0,2,0
BAR,1992,1,0,0,NA,NA,5.720311777,6.96,4.580708851,9.007517689,-5.121643244,0,0,0.104644382,0,0.43,0.43,0.026,0,2,4,2,0,10.52978962,-0.029120499,0,2,4
BAR,1993,1,0,0,NA,NA,5.774551546,6.96,4.619855678,8.95657841,-5.152427337,0,0,0.109513573,0,0.43,0.43,0.0195,0,2,4,2,0,12.16069011,-0.049787926,0,2,3
BAR,1994,1,0,0,NA,NA,5.805134969,6.96,4.694098378,8.967746157,-4.802115013,0,0,0.111495145,0,0.43,0.43,0.013,0,2,4,2,0,12.24153042,0.009884163,0,2,0
BAR,1995,1,0,0,NA,NA,5.811140993,6.96,4.677676927,9.014866168,-5.164022506,0,0,0.119988995,1,0.3875,0.5085,-0.036,1,2,4,2,0,12.36578577,0.045622792,0,2,4
BAR,1996,1,0,0,NA,NA,5.857933154,6.96,4.772524508,9.033236562,-5.361870334,0,0,0.121030654,1,0.3875,0.5085,-0.031875,1,2,4,2,0,12.14354425,0.01490133,0,2,3
BAR,1997,1,0,0,NA,NA,5.84932478,6.96,4.766708245,9.056177909,-4.922125382,0,0,0.13101423,1,0.3875,0.5085,-0.02125,1,2,4,2,0,12.0421548,0.018340155,0,2,2
BAR,1998,1,0,0,NA,NA,5.84932478,6.96,4.748942065,9.123924903,-4.939744786,0,0,0.144871496,1,0.3875,0.3875,-0.010625,1,2,4,2,0,11.62741972,0.063947271,0,2,1
BAR,1999,1,0,0,NA,NA,5.855071922,6.96,4.683247331,9.170169723,-4.417112103,0,0,0.150886411,1,0.3875,0.3875,0,1,2,4,2,0,10.6759365,0.041123635,0,2,0
BAR,2000,1,0,0,NA,NA,5.84932478,6.96,4.683458941,9.200806651,-5.358841498,0,0.5,0.194242063,0,0.35,0.35,-0.0375,0,2,3,2,0,10.89130599,0.025926563,0,2,3
BAR,2001,1,0,0,NA,NA,5.877735782,6.96,4.67759488,9.22700544,-5.17620353,0,0.5,0.218842326,0,0.35,0.35,-0.028125,0,2,3,2,0,12.02829451,0.023117743,0,2,2
BAR,2002,1,0,0,NA,NA,5.886104031,6.96,4.667571594,9.176435352,-5.344469354,0,0.5,0.24825259,0,0.35,0.35,-0.01875,0,2,3,2,0,12.77621173,-0.050540466,0,2,1
BAR,2003,1,0,0,NA,NA,5.877735782,6.96,4.678705911,9.139784025,-5.044858265,0,0.5,0.316764346,0,0.35,0.35,-0.009375,0,2,3,2,0,13.88191107,-0.035454646,0,2,0
BAR,2004,1,0,0,NA,NA,5.96100534,6.96,4.68658104,NA,-4.381882376,0,0.5,0.332392391,0,0.4409,0.4409,0.0909,0,2,3,2,0,17.27077072,NA,0,2,3
BAR,2005,1,0,0,NA,NA,5.934894196,6.96,4.749178734,NA,-4.185070478,0,0.5,0.364866145,0,0.4409,0.4409,0.068175,0,2,3,2,0,17.28060513,NA,0,2,2
BAR,2006,1,0,0,NA,NA,5.958424693,6.96,4.85770528,NA,-5.479699598,0,0.5,0.382442217,0,0.4409,0.4409,0.04545,0,2,3,2,0,20.6667786,NA,0,2,1
BAR,2007,1,0,0,NA,NA,5.963579344,6.96,4.824371608,NA,-5.477073741,0,0.5,0.399281121,0,0.4409,0.4409,0.022725,0,2,3,2,0,27.0066584,NA,0,2,2
BAR,2008,1,0,0,NA,NA,5.953243334,6.96,4.815049124,NA,-4.776278345,0,0.5,0.427727325,0,0.4409,0.4409,0,0,2,3,2,0,35.18598465,NA,0,2,3
BEL,1983,0,0,0,10,0,7.582738489,6.676153846,4.85710697,9.65232134,-5.399243285,0,0.333333333,0.20996243,0,0.2513,0.6057,0.110925,0,2,7,2,0,NA,NA,0,2,2
BEL,1984,0,0,0,10,0,7.589841512,6.676153846,4.877800882,9.655434915,-5.399243285,0,0.333333333,0.215457245,0,0.2513,0.6057,0.07395,0,2,7,2,0,NA,0.003118427,0,2,1
BEL,1985,0,0,0,10,0,7.619724214,6.676153846,4.94084668,9.680103929,-5.399243285,0,0.333333333,0.219746957,0,0.2513,0.6057,0.036975,0,2,7,2,0,NA,0.024663827,0,2,0
BEL,1986,0,0,0,10,0,7.518064181,6.676153846,4.906296784,9.695979589,-5.399243285,0,0.333333333,0.223322676,0,0.284,0.434,0.0327,0,2,6,2,0,NA,0.016517928,0,2,3
BEL,1987,0,0,0,10,0,7.404887576,6.676153846,4.808398211,9.713637399,-5.399243285,0,0.333333333,0.241636131,0,0.284,0.434,0.024525,0,2,6,2,0,NA,0.018227621,0,2,0
BEL,1988,0,0,0,10,0,7.635786861,6.676153846,4.786735435,9.735631116,-5.399243285,0,0.4,0.259321888,0,0.115,0.339,-0.15265,0,2,4,2,0,NA,0.023066595,0,2,3
BEL,1989,0,0,0,10,0,7.719129841,6.676153846,4.844212099,9.77854479,-5.399243285,0,0.4,0.260805599,0,0.115,0.339,-0.118575,0,2,4,2,0,NA,0.047232089,0,2,2
BEL,1990,0,0,0,10,0,7.766416898,6.676153846,4.914797674,9.809019231,-5.399243285,0,0.4,0.255686446,0,0.115,0.339,-0.0845,0,2,4,2,0,NA,0.034691668,0,2,1
BEL,1991,0,0,0,10,0,7.797702036,6.676153846,4.88664464,9.836957174,-5.399243285,0,0.466666667,0.285685099,0,0.115,0.339,-0.04225,0,2,4,2,0,NA,0.031374024,0,2,0
BEL,1992,0,0,0,10,0,7.827639546,6.676153846,4.862665702,9.85140671,-5.399243285,0,0.466666667,0.280548566,0,0.119,0.499,0.004,0,2,6,2,0,NA,0.018330743,0,2,3
BEL,1993,0,0,0,10,0,7.896924656,6.676153846,4.832513598,9.862557289,-5.399243285,0,0.466666667,0.285739704,0,0.119,0.499,0.003,0,2,6,2,0,NA,0.015306548,0,2,2
BEL,1994,0,1,0,10,0,7.921172722,6.676153846,4.778428906,9.848967405,-5.399243285,0,0.466666667,0.299806828,0,0.119,0.499,0.002,0,2,6,2,0,NA,-0.009618731,0,2,1
BEL,1995,0,0,1,10,0,7.949797216,6.676153846,4.816400313,9.877648195,-5.399243285,0,0.466666667,0.29730586,0,0.119,0.499,0.001,0,2,6,2,0,NA,0.032269715,0,2,0
BEL,1996,0,0,1,10,0,7.988203597,6.676153846,4.843804899,9.899122275,-5.399243285,0,0.466666667,0.294541855,0,0.131,0.463,0.012,0,2,6,2,0,NA,0.023847572,0,2,3
BEL,1997,0,0,1,10,0,8.012349639,6.676153846,4.854169256,9.911102409,-5.399243285,0,0.466666667,0.306980244,0,0.131,0.463,0.009,0,2,6,2,0,NA,0.014068939,0,2,2
BEL,1998,0,0,1,10,0,8.012349639,6.676153846,4.912609278,9.945494537,-5.399243285,0,0.533333333,0.333962407,0,0.131,0.463,0.006,0,2,6,2,0,NA,0.037435958,0,2,1
BEL,1999,0,0,1,10,0,8.051978079,6.676153846,4.91103246,9.962437775,-5.399243285,0,0.533333333,0.345320848,1,0.1409,0.4537,0.0129,1,2,3,2,0,NA,0.019285401,0,2,0
BEL,2000,0,0,1,10,0,8.059276223,6.676153846,4.912128201,9.995003899,-5.399243285,0,0.6,0.365105322,1,0.1409,0.3685,0.007425,1,2,3,2,0,NA,0.035431063,0,2,3
